synthetic_id,source_loan_id,synthetic_desc,is_synthetic_text,model,reasoning_effort,prompt_version,source_features_sha256,response_id,generation_timestamp_utc
syn_2731,lc_002137311,The entire loan would consolidate my existing debts. Its proceeds would combine those obligations and would not support anything else.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,ade157e90cbf43180d464901771f0d1692b1ca41daa40202c30a6076d74a14be,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2732,lc_001810167,I now formally request one consolidation loan for my existing debts. The requested term is thirty-six months. All proceeds would bring those obligations together under one new arrangement.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,8c57493e5df6dba21c50ca8c394c0c154fdacf6e0cd599528f83d3bca3a38894,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2733,lc_001788004,"To combine current debts, I am seeking one loan. The proceeds would consolidate those obligations and support no unrelated expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,9c219c673abaee459783bdf1f3667167f7ea355f638f9c693b7b7a0d39192b45,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2734,lc_002110548,"I want debt consolidation financing. It would bring my existing obligations together. My annual income is between one hundred thousand and one hundred fifty thousand dollars. Every part of the proceeds would remain with those debts rather than support purchases, projects, or another expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,f71266801672bc4aeaff3a2a70bec6921e448ae28c19bf1dc96368c4ee68f92c,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2735,lc_001785762,Credit card refinancing remains my purpose. I want one loan for that use. Proceeds would address existing balances and nothing else.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,cf920d8855f5d14a345c790801021cfd005be144e9f5a0a3b72f2f2a42e17637,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2736,lc_002123232,"The requested proceeds would consolidate my existing debts through one new loan rather than leave the obligations separate, and I would apply every part of the financing to those debts. No purchase, household project, travel, service, business need, medical cost, or other expense is part of my current request.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,1aec892c1d043c9e2afd56e9c58a72e6a48c7ee3cd34b3cd68b882f380935347,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2737,lc_002118871,"For consolidating the debts I currently have, I am seeking one new loan. It would bring those obligations together. All proceeds would stay with that purpose. I would not use the financing for purchases, projects, travel, services, or another expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,0b8e1bd3bb4895badfca20a7b4201b50205d8dcedb07b25804fbf9f8582a29e8,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2738,lc_001744855,"Debt consolidation forms the only use I have for this loan, and its proceeds would bring existing obligations together under one arrangement. I would not apply the financing to purchases, projects, travel, services, business needs, medical costs, or any other expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,72d20cacea143f8b2f8fe519755de50d4edfe2b71bc7f320f2cbba97631a6fd5,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2739,lc_001755883,"Consolidating every one of my existing debts under one loan is the sole purpose of this request, with each part of the proceeds reserved for those obligations rather than purchases, projects, services, travel, or another separate expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,79b351f2ebd317610246a955f149e24aaacf2c005b1afd3dd903b44df50ffbcd,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2740,lc_001813815,The full requested financing would refinance my existing credit card balances. Every part of the loan proceeds would address those obligations and would not support any new spending.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,56387656aa7bca9e728c7d6a85dfbaf89250962e81a8e7f19d1fb056f49b2318,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2741,lc_001829370,I need financing for a general personal purpose. The proceeds would remain within that broad use without a specific item or event.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,b770d5adbd84a36fb8c8b863d927545fd7292496eba99a8aa65f9a3ba6d66865,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2742,lc_001828865,"Debt consolidation is why I am seeking a loan that would bring existing obligations together under one arrangement. The requested term is thirty-six months, and every part of the proceeds would remain devoted to those debts rather than another expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,71ffccf0730ed9d1a18a2df9c1b037be1fa47bf0bbde3231a541ead75445a629,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2743,lc_001859947,"Debt consolidation continues as my objective. I currently rent my home. One new loan would combine existing obligations. The proceeds would stay with those debts rather than support purchases, projects, travel, services, or another expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,41212d5309f9f2437721bd85edeb9776533a913942d9b89b2c69a3164e2fbaa7,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2744,lc_001756694,"My existing financial obligations are the focus. I am seeking a thirty-six-month consolidation loan, and all proceeds would combine those debts.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,1801cbd498fed4bc830f82c792aee494509cdfec7db04b54ed78773708813195,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2745,lc_002114874,"The loan would finance my car purchase. Its requested term is sixty months, and all proceeds would go toward the vehicle.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,132298e713b50841dfecc41673932637b98a160f09a0ea9465f399d6c28815aa,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2746,lc_001816834,"The full loan proceeds would consolidate my existing debts. One new loan would bring those obligations together. I would keep all financing within that purpose. No purchase, project, service, travel, business need, or other expense is included.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,3a85d8af428b2fa63d411476c907591dc5cc94fb7d2c7425215a3a3fd9fce373,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2747,lc_001750014,"For improving my current home, I am seeking financing that would support general residential work across the property without being assigned to any specified project.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,e4519830b408a3aeb4dfddba2118eeb49af010e5f120782516669e6f5d8e5d04,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2748,lc_002108704,"Because consolidating current debts is my aim, I am seeking one loan. I currently rent my home, and every part of the proceeds would bring existing obligations together under one arrangement.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,e51f07102a93f3c9a34a13e95b38b2d05c0991705553e6ab9e50b3bb2e5caad9,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2749,lc_002106879,"For combining my existing debts, I am seeking one loan. My debt-to-income ratio is between ten and twenty percent, while the proceeds would remain devoted solely to consolidation.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,3f2459a28eba3a222a9af943baeba108dbc18cc2d6e3aebb372839f102fadbb9,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2750,lc_002103614,"To place my existing debts under one loan, I am seeking financing devoted solely to consolidation, with every part of the requested proceeds bringing those obligations together rather than supporting any purchase, household project, travel, service, business need, medical cost, or another unrelated expense within this request.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,7388c5204d6fcf87bd298b74d89c37b7b8df54efa7e5d4c14d889cc8af8c4e9a,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2751,lc_002138150,Improving my home through general residential work is the reason for this request. I am seeking a thirty-six-month loan and would not assign the proceeds to a particular project.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,2669bdbdf3f147d571469e71b47a6add610a6b33926caf93d9e4ebd7df4bb028,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2752,lc_001791101,The requested proceeds would consolidate my current debts. I would use them to combine existing obligations under one loan and for nothing else.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,53d1fa114bf4e0c2798ee6c847516a44d05afba941bcaa8597edf84feb6b6179,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2753,lc_002110556,Debt consolidation states my purpose. I need one loan. Its term is thirty-six months. Proceeds would combine my existing obligations.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,254d01402a428ef3222783ddd4e3580feea09ef4136f83d7585dd3e7c15b76b3,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2754,lc_001750943,"Debt consolidation remains the sole financial purpose behind my request. One loan would bring existing obligations together under a new arrangement. Every part of the financing would stay with those debts rather than purchases, projects, travel, or another expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,293f514f38965f1ced6252012a012c29fbc3bd4a2bedc71823d48a75d213bd47,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2755,lc_001791735,"With one broadly stated personal use in mind, I am seeking financing. No specific item or event is identified. Every part of the proceeds would remain within that purpose rather than support a different expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,6f74db6b93fe8f77d6f63acc7ba050e308a0f21745d18a576948ef19f09ee345,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2756,lc_001784069,The loan funds would refinance my existing credit card balances over a thirty-six-month term and would support no new spending.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,6c3b69aa244c74ec369e0701ea175ad72fe7d96c441d6638c1f65c3a9859e2c3,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2757,lc_001846009,"My sole aim is consolidating the debts I currently have under one new loan. The requested term would be sixty months. Every part of the proceeds would bring those obligations together. I would not use the financing for purchases, household projects, travel, services, business needs, medical costs, or any separate expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,4fbb44ecfe9d504e39017fd64e3846c718c34479b0cf02e09888a800db914275,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2758,lc_002135792,"I formally request one debt consolidation loan, and I currently rent my home. Every part of the proceeds would bring existing obligations together. The financing would remain limited to those debts rather than purchases, household projects, travel, services, or another expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,07be5f640b0c4beccd9633564af60beca31a5a8ca7dd085a5f980c59e7600c45,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2759,lc_001828574,"I am seeking debt consolidation financing that would bring existing obligations under one loan. The requested term is thirty-six months, and every part of the proceeds would stay with those debts rather than purchases, projects, services, or another expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,4cbae6ceef8fc8e798e429306e16b0bbbd727a8f73832a527d9030513f3cce36,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2760,lc_001759391,"With my debts requiring consolidation as the sole intended use, I am seeking one loan. The requested term is sixty months. All proceeds would combine my existing obligations under one arrangement.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,ff334abb31b4aa92ca33710f587348e523939aa5585a2ac1492832b29f34e7b2,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2761,lc_001856651,"With residential improvements planned generally, I am seeking a thirty-six-month loan whose proceeds would support work on my home without naming a specific project, purchase, service, or material.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,a2b85b2b34ef79315b9a015f636690c341d2a60aa800ce986fc99c60aefc8548,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2762,lc_002111056,I respectfully request a thirty-six-month debt consolidation loan whose proceeds would bring my existing obligations together under one new arrangement and serve no other financial purpose.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,6a58d06d750f687c3eacd8c75b9b2eb7a4e69111aa73a2fe0f8e8850dab1b1d0,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2763,lc_002123734,"The complete financing amount would consolidate my existing debts. I am requesting a thirty-six-month term, and all proceeds would combine those obligations under one arrangement.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,0e587721168f938025176e30e4cdd213682907b62d535e01150772492b273dd8,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2764,lc_001767685,I seek one loan for debt consolidation. The requested proceeds would combine my existing obligations under one arrangement and support nothing else.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,6071bc095f4bed0125e188436d8b70ca23b42f077f5065d9405b4361c618b4e7,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2765,lc_002138683,"To consolidate existing debts, I am seeking financing. I currently rent my home. The proceeds would bring those obligations together.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,f07fa173673e0124215f2e2551d2f5f103ae3accb1241e2e7fe0339ded1670e5,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2766,lc_001836996,Credit card refinancing remains my goal. I want one loan. It would address existing balances. No new spending is included.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,dbfda1fe7c040be080ccc9fd56e2cfbf9e03290ada3412e13a36c13d772f2a46,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2767,lc_002130018,Debt consolidation provides my stated purpose. My employment history spans four years. One loan would combine my existing obligations and support no separate expense.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,887cbfe09f9756777b066e4a8513ec8fc2406d016792f867cd6a2b437b3e3816,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2768,lc_001829714,"With several existing debts as the focus, I am seeking between ten thousand and twenty thousand dollars. One loan would combine those obligations. The proceeds would stay with them.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,0c7ffee14752f5387361df11db3cf505e9b1f6cbafb687c078bed33c19abc69f,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2769,lc_001746098,"I plan to consolidate my existing debts through a thirty-six-month loan, with the requested proceeds bringing those obligations together under one arrangement.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,62617c3928c3ebbdc558ad0ee7deb8adf95b697ba3533b33f379858dba1b3418,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2770,lc_001804891,"The requested refinancing loan would address my existing credit card balances, with every part of the proceeds devoted to those obligations. I would keep the financing strictly within that purpose rather than use it for new purchases, household projects, travel, services, business needs, medical costs, or another expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,594203795cb1c20ce3be5229c8f808149e73b26448d21cc09ebe8c6d76a03fba,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2771,lc_002107133,"Because consolidating existing debts is my goal, I want one loan. Its proceeds would combine those obligations under one arrangement and support nothing else.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,ad6f1a0f31db2cf52582f3b8a264204023ea15cef9ac89727dbcc8d8850daa7f,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2772,lc_001826376,"I respectfully seek one loan for debt consolidation, and it would bring my existing obligations together. The requested term is thirty-six months. Every part of the proceeds would remain devoted to those debts rather than purchases, projects, or another expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,d688cc08be834749c97ed4bbbb664901f287c1a07ad0c3e264fc15dfd3dbd055,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2773,lc_002101337,A broadly described major purchase is my reason for seeking financing. I have not identified a specific item. The proceeds would stay entirely within that stated purpose.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,fb33f1be6e7294904d19e6934515453279fda8a31c3209a47063ab66ce4166c1,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2774,lc_001802998,"To combine the debts I have, I am seeking between twenty thousand and thirty-five thousand dollars. Every part of the requested financing would remain devoted to those existing obligations.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,205580b177e738c5e53f6526d63b025defbfb1526b9228f913ba7bc0d2c3ba24,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2775,lc_001758418,Combining several existing obligations through debt consolidation is my purpose. I want one loan. The requested proceeds would bring those debts together and would not support a separate expense.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,218eceec3cdc0cf97abb56fd8d32b9a2a669158ede21ba8cc7f26648a0c06b36,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2776,lc_002105732,I respectfully seek one debt consolidation loan. Its proceeds would bring my existing obligations together under a new arrangement and support no unrelated financial use.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,45b106d7e82c09095d107c0a2e08da11ccd82528020f0871af37330cc3b9801c,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2777,lc_001823737,"To bring my current debts under one loan, I am seeking consolidation financing whose proceeds would remain solely with those existing obligations rather than purchases, projects, travel, services, business needs, medical costs, or another expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,a2aa503806544784ef8eefdd43361d3db0b9db26163dcda54aa476ff95e8a38f,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2778,lc_002139131,My intended use involves general home improvement. The requested term is thirty-six months. Proceeds would support residential work. I have not specified a project.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,864d3f19e3ac5c86cd19a9dd20b929c28c40eacb4b505c17da51cd65faca8809,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2779,lc_001798786,"To bring current debts together, I am seeking one loan. My employment history spans four years. The proceeds would combine those obligations. Nothing else is included.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,7b3adf6f71b7aba4e4ba69300e18f0451a1f04d1f0e146915f00c57531ea6dc6,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2780,lc_001821227,"Credit card refinancing is my objective. One loan would address existing balances, and I would use the proceeds nowhere else.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,45c1e3e3ccc983d66a216866a2d5f0e016a9764cc25803f85b88105068241557,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2781,lc_002138001,"With a general personal purpose in mind, I seek financing. I have a mortgage on my home. The requested term is thirty-six months.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,58aa30942557064bc1a724fe1d4e98ea4648a2ae3016e027ea9523466164f8e8,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2782,lc_002135230,"My intended use for the loan is debt consolidation, with all proceeds bringing existing obligations together under one new arrangement. I would keep the financing devoted solely to those debts rather than purchases, projects, travel, services, business needs, or another expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,ac46ef69df9bfe89fe7cb016dfeec7a66326a4e4c000a69baaa15bf0f48980d2,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2783,lc_002122759,"With several current debts needing consolidation, I am seeking one loan. I currently rent my home, and every part of the proceeds would combine existing obligations rather than support purchases, projects, travel, services, or another expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,0757eec7b078b4ba42c83b897cb0704f87ed7a53e408140644f7a210143136cc,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2784,lc_002109977,"With improvements throughout my home as the goal, I am seeking financing for general residential work. The proceeds would not be assigned to a particular project, purchase, service, or material, and no separate use is included.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,e145a5cfd663672f16510e59db2f556cba3015bec3d2336ae2dc836e4e15aa77,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2785,lc_002106471,"Because buying a car is my intended purpose, I am seeking financing. The requested proceeds would go toward purchasing the vehicle. Nothing else is included in my request.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,d7b4c6dfcb3377214c897f98f8731f99119400f8fce829d8bc0ffeaf5901e054,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2786,lc_001801912,"Bringing my existing debts under one loan is the goal, and I would use all proceeds solely for those obligations.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,59219891456da52447ea760a5192619900d37cff7a0ff23dab55d14e2673561f,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2787,lc_001803606,Consolidating the current debts I have would bring my obligations together under one loan. The requested term is thirty-six months. Proceeds would remain dedicated to that purpose.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,fa5ec6b608f68acf7def9b9c9692ceaf4570fbafc6399822610495e82dc7348b,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2788,lc_002119220,"I am requesting financing for wedding expenses described only at a general level, without identifying a particular purchase, venue, service, or event detail, and I would keep every part of the proceeds within that purpose through the requested sixty-month loan rather than apply the funds to any unrelated expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,781736e037f8cdaee1851598287401edac9dceceb47a5e8e802b3c258fe5ee09,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2789,lc_001793716,My stated reason for borrowing is debt consolidation. I want one loan to combine existing obligations. All proceeds would remain with those debts rather than another expense.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,c42e299e4e8e40adb03df5dd463d1583104f5240a6f6c9d5fa2168901020a63d,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2790,lc_001804684,"The full amount of the loan would refinance my existing credit card balances. I would apply every part of the proceeds to those obligations rather than new purchases, household projects, travel, services, business needs, or another expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,6c3b69aa244c74ec369e0701ea175ad72fe7d96c441d6638c1f65c3a9859e2c3,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2791,lc_002105263,I need one loan for credit card refinancing. It would address my existing balances. All requested proceeds would stay with those obligations. No new spending is included.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,b007819ecdeb9a43d395f1dc83eae7acfa5064e91b98b15030d355b99ff2ede3,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2792,lc_001751995,"Because purchasing a car is my purpose, I am seeking financing whose proceeds would go toward the vehicle and no separate expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,6e57c8152b6b8d741b6c2206a1fb5a86e2bf3985bd2802d5a113b11bb7e94232,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2793,lc_001836383,A major purchase is my stated purpose. I have not named a specific item. All proceeds would remain within that broad use.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,4ec6cd691fde4a093b7ee00b0f3e6ed2e1742bf0d6c55ced6e64bb548f43ef08,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2794,lc_001819779,"My existing credit card balances are the focus, and I want one refinancing loan whose proceeds would address those obligations and support no new spending.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,d7a53a3352d36699f094859acdd477a37fb22079358c1e9ac9cb6a7bf1776d55,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2795,lc_001834357,"Because debt consolidation is the goal of my request, I am seeking a thirty-six-month loan. Every part of the proceeds would bring existing obligations together and support no separate expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,f385f52d179c4bf8eca8250cc0a50be572db584f0fe443d0f2d4fa37903f2696,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2796,lc_001821313,"Consolidating the debts I currently have would place them under one new loan. The requested term is thirty-six months, and all proceeds would remain devoted to those obligations rather than any separate expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,3a85d8af428b2fa63d411476c907591dc5cc94fb7d2c7425215a3a3fd9fce373,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2797,lc_002138810,"With several card balances needing refinancing, I am seeking a thirty-six-month loan. All requested proceeds would address only those existing obligations.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,97c06c29c42b7bf44ec8a04c68592d1a5e2a30f60ed1d339a5340621b5f96d10,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2798,lc_001807610,I would like one debt consolidation loan whose proceeds would combine my existing obligations and serve no other financial purpose.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,90991c82a583e30fadc2b8d8b3a38fa0df0e155647f4d0254ff0b3decd5dae90,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
syn_2799,lc_001793646,I formally request debt consolidation financing. One loan would combine existing obligations. The proceeds would stay there. Nothing else is included.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,ed6f628d43479c2304741dafece1a33b3e91821571c8cdfad47c2336843e4896,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-2501-3000,2026-09-11T08:20:12.782887+00:00
